sep=;
instancia;artista;t_lineal;t_binaria
73;Artista_10;9.506500000000001E-4;2.1435600000000002E-5
73;Artista_15;0.0011905348;3.1681000000000004E-5
73;Artista_19;0.0014300708000000001;4.192080000000001E-5
74;Artista_0;3.480474E-4;0.0
74;Artista_5;6.961984E-4;1.0288E-5
74;Artista_10;9.364608E-4;2.1336800000000002E-5
74;Artista_15;0.001176746;3.1585200000000004E-5
74;Artista_19;0.0014168496000000002;4.1817600000000004E-5
75;Artista_0;3.50571E-4;0.0
75;Artista_5;6.948104E-4;1.098E-5
75;Artista_10;9.351614000000001E-4;2.1630400000000002E-5
75;Artista_15;0.0011756126000000001;3.15764E-5
75;Artista_19;0.0014164634000000003;4.2596000000000003E-5
76;Artista_0;3.46034E-4;0.0
76;Artista_5;6.856648E-4;1.11416E-5
76;Artista_10;9.256884E-4;2.22618E-5
76;Artista_15;0.001166041;3.3104E-5
76;Artista_19;0.0014061358;4.33398E-5
77;Artista_0;3.48027E-4;0.0
77;Artista_5;7.034416E-4;1.1067599999999999E-5
77;Artista_10;9.437264000000001E-4;2.13094E-5
77;Artista_15;0.0011838670000000001;3.2344E-5
77;Artista_19;0.0014246676;4.2619999999999995E-5
78;Artista_0;3.511038E-4;0.0
78;Artista_5;6.987800000000001E-4;1.08856E-5
78;Artista_10;9.395324E-4;2.1791200000000002E-5
78;Artista_15;0.0011802498;3.2694199999999996E-5
78;Artista_19;0.001421095;4.3777E-5
79;Artista_0;3.7024839999999997E-4;0.0
79;Artista_5;7.400858E-4;1.06772E-5
79;Artista_10;9.803296E-4;2.13462E-5
79;Artista_15;0.001219955;3.13018E-5
79;Artista_19;0.0014598644;4.24316E-5
80;Artista_0;3.451418E-4;0.0
80;Artista_5;6.915728E-4;1.10586E-5
80;Artista_10;9.321119999999999E-4;2.20808E-5
80;Artista_15;0.001172781;3.31906E-5
80;Artista_19;0.0014140151999999999;4.4080000000000005E-5
81;Artista_0;3.82241E-4;0.0
81;Artista_5;7.467808E-4;1.09834E-5
81;Artista_10;9.938642000000002E-4;2.09436E-5
81;Artista_15;0.0012438762000000002;3.1999800000000005E-5
81;Artista_19;0.0014908596000000002;4.2633400000000004E-5
82;Artista_0;3.62621E-4;0.0
82;Artista_5;7.36687E-4;1.07014E-5
82;Artista_10;9.815632E-4;2.157E-5
82;Artista_15;0.0012258356;3.2477599999999995E-5
82;Artista_19;0.001470201;4.3402399999999996E-5
83;Artista_0;3.6049E-4;0.0
83;Artista_5;7.181694E-4;1.09204E-5
83;Artista_10;9.634845999999999E-4;2.1762999999999998E-5
83;Artista_15;0.0012080944;3.25068E-5
83;Artista_19;0.0014535125999999999;4.3246E-5
84;Artista_0;3.6310819999999997E-4;0.0
84;Artista_5;7.269902E-4;1.0837E-5
84;Artista_10;9.719478E-4;2.1776799999999998E-5
84;Artista_15;0.0012161534;3.1729399999999995E-5
84;Artista_19;0.0014604032;4.2692E-5
85;Artista_0;3.70279E-4;0.0
85;Artista_5;7.291964E-4;1.10488E-5
85;Artista_10;9.725634E-4;2.2025E-5
85;Artista_15;0.0012127016;3.28674E-5
85;Artista_19;0.0014525062000000002;4.3718600000000005E-5
86;Artista_0;3.409878E-4;0.0
86;Artista_5;6.820458E-4;1.09826E-5
86;Artista_10;9.223086E-4;2.11224E-5
86;Artista_15;0.0011621798;3.19938E-5
86;Artista_19;0.0014020874;4.29494E-5
87;Artista_0;3.5935759999999997E-4;0.0
87;Artista_5;7.165156E-4;1.0890799999999999E-5
87;Artista_10;9.567286E-4;2.18318E-5
87;Artista_15;0.0011965724;3.27848E-5
87;Artista_19;0.001436755;4.37246E-5
88;Artista_0;3.610418E-4;0.0
88;Artista_5;7.226584E-4;1.1223800000000001E-5
88;Artista_10;9.631272E-4;2.1853600000000004E-5
88;Artista_15;0.001203548;3.272380000000001E-5
88;Artista_19;0.001443908;4.36548E-5
89;Artista_0;3.57369E-4;0.0
89;Artista_5;7.105564E-4;1.0938E-5
89;Artista_10;9.510012E-4;2.1818800000000002E-5
89;Artista_15;0.0011913806;3.2722600000000004E-5
89;Artista_19;0.0014317166;4.35486E-5
90;Artista_0;3.528924E-4;0.0
90;Artista_5;7.007885999999999E-4;1.07576E-5
90;Artista_10;9.452854000000001E-4;2.17894E-5
90;Artista_15;0.0011857045999999999;3.24106E-5
